DISTRICT,DATE,CONFIRMED,RECOVERED,ACTIVE,DEATH
Alappuzha,07-02-2021,368,257,3904,2
Alappuzha,08-02-2021,317,467,3752,2
Alappuzha,09-02-2021,338,279,3809,2
Alappuzha,10-02-2021,411,394,3826,0
Alappuzha,11-02-2021,342,423,3738,6
Alappuzha,12-02-2021,472,356,3850,4
Alappuzha,13-02-2021,506,392,3964,0
Alappuzha,14-02-2021,349,413,3896,4
Alappuzha,15-02-2021,254,353,3796,1
Alappuzha,16-02-2021,381,214,3961,2
Alappuzha,17-02-2021,339,330,3968,2
Alappuzha,18-02-2021,251,429,3790,0
Alappuzha,19-02-2021,440,305,3921,4
Alappuzha,20-02-2021,382,361,3940,2
Alappuzha,21-02-2021,290,375,3854,1
Alappuzha,22-02-2021,266,531,3588,1
Alappuzha,23-02-2021,275,381,3479,3
Alappuzha,24-02-2021,246,374,3351,0
Alappuzha,25-02-2021,275,534,3089,3
Alappuzha,26-02-2021,272,263,3097,1
Alappuzha,27-02-2021,308,578,2826,1
Alappuzha,28-02-2021,247,390,2679,4
Alappuzha,01-03-2021,137,417,2396,2
Alappuzha,02-03-2021,161,112,2444,1
Alappuzha,03-03-2021,210,112,2539,3
Alappuzha,04-03-2021,223,226,2532,4
Alappuzha,05-03-2021,207,307,2429,3
Alappuzha,06-03-2021,206,283,2350,1
Alappuzha,07-03-2021,152,283,2217,2
Alappuzha,08-03-2021,79,217,2077,2
Alappuzha,09-03-2021,98,219,1953,3
Alappuzha,10-03-2021,171,139,1984,1
Alappuzha,11-03-2021,168,317,1831,4
Alappuzha,12-03-2021,97,253,1674,1
Alappuzha,13-03-2021,133,198,1608,1
Alappuzha,14-03-2021,112,213,1506,1
Alappuzha,15-03-2021,70,272,1303,1
Alappuzha,16-03-2021,103,159,1246,1
Alappuzha,17-03-2021,91,145,1191,1
Alappuzha,18-03-2021,121,116,1196,0
Alappuzha,19-03-2021,131,108,1218,1
Alappuzha,20-03-2021,105,242,1080,1
Alappuzha,21-03-2021,108,161,1026,1
Alappuzha,22-03-2021,103,126,1001,2
Alappuzha,23-03-2021,117,122,996,0
Alappuzha,24-03-2021,94,127,963,0
Alappuzha,25-03-2021,110,111,961,1
Alappuzha,26-03-2021,117,95,981,2
Alappuzha,27-03-2021,62,175,865,3
Alappuzha,28-03-2021,93,45,913,0
Alappuzha,29-03-2021,48,99,862,0
Alappuzha,30-03-2021,83,70,872,3
Alappuzha,31-03-2021,89,123,835,3
Alappuzha,01-04-2021,98,193,740,0
Alappuzha,02-04-2021,75,141,671,3
Alappuzha,03-04-2021,81,79,672,1
Alappuzha,04-04-2021,99,72,699,0
Alappuzha,05-04-2021,110,132,676,1
Alappuzha,06-04-2021,165,117,721,3
Alappuzha,07-04-2021,157,139,738,1
Alappuzha,08-04-2021,241,119,858,2
Alappuzha,09-04-2021,235,105,986,2
Alappuzha,10-04-2021,392,129,1248,1
Alappuzha,11-04-2021,339,190,1396,1
Alappuzha,12-04-2021,340,196,1540,0
Alappuzha,13-04-2021,456,81,1913,2
Alappuzha,14-04-2021,481,115,2278,1
Alappuzha,15-04-2021,345,177,2444,2
Alappuzha,16-04-2021,745,41,3148,0
Alappuzha,17-04-2021,908,294,3760,2
Alappuzha,18-04-2021,800,387,4172,1
Alappuzha,19-04-2021,704,380,4492,4
Alappuzha,20-04-2021,1347,215,5623,1
Alappuzha,21-04-2021,1172,487,6307,1
Alappuzha,22-04-2021,1157,494,6969,1
Alappuzha,23-04-2021,1239,127,8075,6
Alappuzha,24-04-2021,1750,583,9241,1
Alappuzha,25-04-2021,1302,675,9864,4
Alappuzha,26-04-2021,1183,688,10355,4
Alappuzha,27-04-2021,1770,136,11980,6
Alappuzha,28-04-2021,2235,697,13514,3
Alappuzha,29-04-2021,2043,1853,13704,0
Alappuzha,30-04-2021,2224,933,14994,0
Alappuzha,01-05-2021,2536,326,17204,0
Alappuzha,02-05-2021,2442,970,18676,0
Alappuzha,03-05-2021,1994,746,19924,0
Alappuzha,04-05-2021,2719,2261,20382,0
Alappuzha,05-05-2021,2951,1456,21877,0
Alappuzha,06-05-2021,3040,1923,22994,0
Alappuzha,07-05-2021,2160,1745,23409,0
Alappuzha,08-05-2021,2433,772,25068,2
Alappuzha,09-05-2021,2088,2147,25007,2
Alappuzha,10-05-2021,1908,2071,24841,3
Alappuzha,11-05-2021,2460,1708,25592,1
Alappuzha,12-05-2021,2601,2518,25671,4
Alappuzha,13-05-2021,2709,2996,25384,0
Alappuzha,14-05-2021,2149,3054,24479,0
Alappuzha,15-05-2021,1996,1509,24966,0
Alappuzha,16-05-2021,1761,2050,24666,10
Alappuzha,17-05-2021,1679,6947,19397,1
Alappuzha,18-05-2021,2353,1020,20729,1
Alappuzha,19-05-2021,2034,2585,20162,15
Alappuzha,20-05-2021,2462,2214,20406,4
Alappuzha,21-05-2021,2072,2104,20373,1
Pathanamthitta,09-03-2020,5,0,5,0
Pathanamthitta,10-03-2020,4,0,9,0
Pathanamthitta,23-03-2020,1,0,10,0
Pathanamthitta,25-03-2020,2,0,12,0
Pathanamthitta,26-03-2020,0,1,11,0
Pathanamthitta,29-03-2020,0,4,7,0
Pathanamthitta,31-03-2020,0,2,5,0
Pathanamthitta,02-04-2020,1,0,6,0
Pathanamthitta,03-04-2020,0,1,5,0
Pathanamthitta,05-04-2020,1,0,6,0
Pathanamthitta,06-04-2020,1,0,7,0
Pathanamthitta,08-04-2020,1,0,8,0
Pathanamthitta,12-04-2020,1,0,9,0
Pathanamthitta,13-04-2020,0,3,6,0
Pathanamthitta,24-04-2020,0,3,3,0
Pathanamthitta,29-04-2020,0,1,2,0
Pathanamthitta,30-04-2020,0,1,1,0
Pathanamthitta,06-05-2020,0,1,0,0
Pathanamthitta,12-05-2020,1,0,1,0
Pathanamthitta,14-05-2020,1,0,2,0
Pathanamthitta,18-05-2020,2,0,4,0
Pathanamthitta,19-05-2020,1,0,5,0
Pathanamthitta,20-05-2020,2,0,7,0
Pathanamthitta,22-05-2020,1,0,8,0
Pathanamthitta,24-05-2020,2,0,10,0
Pathanamthitta,25-05-2020,3,0,13,0
Pathanamthitta,27-05-2020,3,0,16,0
Pathanamthitta,28-05-2020,6,0,22,0
Pathanamthitta,29-05-2020,5,0,26,1
Pathanamthitta,31-05-2020,4,2,28,0
Pathanamthitta,01-06-2020,4,1,31,0
Pathanamthitta,02-06-2020,1,1,31,0
Pathanamthitta,03-06-2020,2,0,33,0
Pathanamthitta,04-06-2020,14,1,46,0
Pathanamthitta,05-06-2020,11,0,57,0
Pathanamthitta,06-06-2020,9,0,66,0
Pathanamthitta,07-06-2020,13,1,78,0
Pathanamthitta,08-06-2020,3,0,81,0
Pathanamthitta,09-06-2020,7,6,82,0
Pathanamthitta,10-06-2020,3,6,79,0
Pathanamthitta,11-06-2020,5,0,84,0
Pathanamthitta,12-06-2020,7,0,91,0
Pathanamthitta,13-06-2020,1,1,91,0
Pathanamthitta,14-06-2020,2,0,93,0
Pathanamthitta,15-06-2020,11,0,104,0
Pathanamthitta,16-06-2020,6,4,106,0
Pathanamthitta,17-06-2020,1,5,102,0
Pathanamthitta,18-06-2020,11,3,110,0
Pathanamthitta,19-06-2020,9,0,119,0
Pathanamthitta,20-06-2020,17,12,124,0
Pathanamthitta,21-06-2020,8,4,128,0
Pathanamthitta,22-06-2020,4,0,132,0
Pathanamthitta,23-06-2020,27,6,153,0
Pathanamthitta,24-06-2020,25,1,177,0
Pathanamthitta,25-06-2020,13,9,181,0
Pathanamthitta,26-06-2020,4,0,185,0
Pathanamthitta,27-06-2020,6,17,174,0
Pathanamthitta,28-06-2020,3,2,175,0
Pathanamthitta,29-06-2020,13,0,188,0
Pathanamthitta,30-06-2020,1,0,189,0
Pathanamthitta,01-07-2020,6,5,190,0
Pathanamthitta,02-07-2020,27,0,217,0
Pathanamthitta,03-07-2020,7,29,195,0
Pathanamthitta,04-07-2020,22,20,197,0
Pathanamthitta,05-07-2020,3,9,191,0
Pathanamthitta,06-07-2020,26,27,190,0
Pathanamthitta,07-07-2020,12,19,182,0
Pathanamthitta,08-07-2020,7,4,185,0
Pathanamthitta,09-07-2020,7,7,185,0
Pathanamthitta,10-07-2020,32,0,217,0
Pathanamthitta,11-07-2020,54,43,228,0
Pathanamthitta,12-07-2020,39,25,242,0
Pathanamthitta,13-07-2020,47,2,287,0
Pathanamthitta,14-07-2020,3,0,290,0
Pathanamthitta,15-07-2020,64,20,334,0
Pathanamthitta,16-07-2020,39,18,355,0
Pathanamthitta,17-07-2020,87,1,441,0
Pathanamthitta,18-07-2020,28,18,451,0
Pathanamthitta,19-07-2020,35,17,469,0
Pathanamthitta,20-07-2020,3,18,454,0
Pathanamthitta,21-07-2020,40,0,494,0
Pathanamthitta,22-07-2020,49,38,505,0
Pathanamthitta,23-07-2020,27,0,532,0
Pathanamthitta,24-07-2020,23,81,474,0
Pathanamthitta,25-07-2020,52,150,376,0
Pathanamthitta,26-07-2020,91,48,419,0
Pathanamthitta,27-07-2020,17,49,386,0
Pathanamthitta,28-07-2020,63,28,421,0
Pathanamthitta,29-07-2020,54,41,434,0
Pathanamthitta,30-07-2020,59,81,412,0
Pathanamthitta,31-07-2020,130,44,498,0
Pathanamthitta,01-08-2020,85,58,525,0
Pathanamthitta,02-08-2020,25,0,550,0
Pathanamthitta,03-08-2020,36,59,527,0
Pathanamthitta,04-08-2020,32,62,497,0
Pathanamthitta,05-08-2020,37,46,488,0
Pathanamthitta,06-08-2020,33,46,475,0
Pathanamthitta,07-08-2020,39,50,464,0
Pathanamthitta,08-08-2020,38,78,424,0
Pathanamthitta,09-08-2020,30,116,338,0
Pathanamthitta,10-08-2020,4,61,281,0
Pathanamthitta,11-08-2020,20,41,260,0
Pathanamthitta,12-08-2020,19,26,253,0
Pathanamthitta,13-08-2020,75,8,320,0
Pathanamthitta,14-08-2020,40,32,328,0
Pathanamthitta,15-08-2020,49,37,340,0
Pathanamthitta,16-08-2020,44,24,359,1
Pathanamthitta,17-08-2020,2,33,329,0
Pathanamthitta,18-08-2020,65,29,365,0
Pathanamthitta,19-08-2020,87,18,433,1
Pathanamthitta,20-08-2020,119,19,533,0
Pathanamthitta,21-08-2020,78,37,574,0
Pathanamthitta,22-08-2020,93,29,638,0
Pathanamthitta,23-08-2020,104,45,697,0
Pathanamthitta,24-08-2020,6,31,672,0
Pathanamthitta,25-08-2020,93,32,733,0
Pathanamthitta,26-08-2020,180,43,870,0
Pathanamthitta,27-08-2020,167,37,1000,0
Pathanamthitta,28-08-2020,88,49,1039,0
Pathanamthitta,29-08-2020,75,89,1025,0
Pathanamthitta,30-08-2020,133,132,1026,0
Pathanamthitta,31-08-2020,107,72,1061,0
Pathanamthitta,01-09-2020,12,78,995,0
Pathanamthitta,02-09-2020,17,112,900,0
Pathanamthitta,03-09-2020,118,36,982,0
Pathanamthitta,04-09-2020,141,105,1018,0
Pathanamthitta,05-09-2020,148,140,1026,0
Pathanamthitta,06-09-2020,113,88,1051,0
Pathanamthitta,07-09-2020,24,123,952,0
Pathanamthitta,08-09-2020,160,90,1022,0
Pathanamthitta,09-09-2020,190,116,1096,0
Pathanamthitta,10-09-2020,135,53,1178,0
Pathanamthitta,11-09-2020,93,35,1236,0
Pathanamthitta,12-09-2020,88,54,1270,0
Pathanamthitta,13-09-2020,102,191,1181,0
Pathanamthitta,14-09-2020,16,103,1094,0
Pathanamthitta,15-09-2020,146,122,1118,0
Pathanamthitta,16-09-2020,236,157,1197,0
Pathanamthitta,17-09-2020,136,102,1231,0
Pathanamthitta,18-09-2020,101,128,1204,0
Pathanamthitta,19-09-2020,221,154,1271,0
Pathanamthitta,20-09-2020,190,89,1372,0
Pathanamthitta,21-09-2020,16,79,1309,0
Pathanamthitta,22-09-2020,207,117,1399,0
Pathanamthitta,23-09-2020,223,127,1495,0
Pathanamthitta,24-09-2020,189,99,1585,0
Pathanamthitta,25-09-2020,191,120,1655,1
Pathanamthitta,26-09-2020,329,149,1834,1
Pathanamthitta,27-09-2020,263,125,1972,0
Pathanamthitta,28-09-2020,38,150,1860,0
Pathanamthitta,29-09-2020,271,137,1994,0
Pathanamthitta,30-09-2020,286,204,2075,1
Pathanamthitta,01-10-2020,223,82,2216,0
Pathanamthitta,02-10-2020,239,218,2237,0
Pathanamthitta,03-10-2020,296,131,2402,0
Pathanamthitta,04-10-2020,315,167,2550,0
Pathanamthitta,05-10-2020,25,102,2473,0
Pathanamthitta,06-10-2020,330,180,2623,0
Pathanamthitta,07-10-2020,393,222,2794,0
Pathanamthitta,08-10-2020,295,139,2950,0
Pathanamthitta,09-10-2020,290,222,3018,0
Pathanamthitta,10-10-2020,348,209,3157,0
Pathanamthitta,11-10-2020,378,240,3295,0
Pathanamthitta,12-10-2020,186,151,3330,0
Pathanamthitta,13-10-2020,244,203,3371,0
Pathanamthitta,14-10-2020,169,321,3219,0
Pathanamthitta,15-10-2020,248,302,3165,0
Pathanamthitta,16-10-2020,296,257,3203,1
Pathanamthitta,17-10-2020,203,302,3104,0
Pathanamthitta,18-10-2020,179,375,2908,0
Pathanamthitta,19-10-2020,32,182,2758,0
Pathanamthitta,20-10-2020,248,301,2704,1
Pathanamthitta,21-10-2020,247,330,2620,1
Pathanamthitta,22-10-2020,195,250,2565,0
Pathanamthitta,23-10-2020,285,327,2523,0
Pathanamthitta,24-10-2020,331,250,2604,0
Pathanamthitta,25-10-2020,303,106,2800,1
Pathanamthitta,26-10-2020,24,180,2644,0
Pathanamthitta,27-10-2020,112,153,2603,0
Pathanamthitta,28-10-2020,260,265,2598,0
Pathanamthitta,29-10-2020,270,199,2669,0
Pathanamthitta,30-10-2020,163,145,2686,1
Pathanamthitta,31-10-2020,203,259,2629,1
Pathanamthitta,01-11-2020,160,208,2581,0
Pathanamthitta,02-11-2020,44,228,2397,0
Pathanamthitta,03-11-2020,245,279,2363,0
Pathanamthitta,04-11-2020,186,286,2263,0
Pathanamthitta,05-11-2020,212,364,2111,0
Pathanamthitta,06-11-2020,183,152,2142,0
Pathanamthitta,07-11-2020,147,196,2090,3
Pathanamthitta,08-11-2020,153,230,2013,0
Pathanamthitta,09-11-2020,43,147,1909,0
Pathanamthitta,10-11-2020,234,175,1967,1
Pathanamthitta,11-11-2020,230,174,2023,0
Pathanamthitta,12-11-2020,138,165,1996,0
Pathanamthitta,13-11-2020,189,89,2096,0
Pathanamthitta,14-11-2020,143,229,2010,0
Pathanamthitta,15-11-2020,171,164,2017,0
Pathanamthitta,16-11-2020,40,155,1902,0
Pathanamthitta,17-11-2020,202,154,1950,0
Pathanamthitta,18-11-2020,234,226,1958,0
Pathanamthitta,19-11-2020,200,124,2034,0
Pathanamthitta,20-11-2020,174,137,2071,0
Pathanamthitta,21-11-2020,216,167,2120,0
Pathanamthitta,22-11-2020,169,198,2091,0
Pathanamthitta,23-11-2020,57,173,1975,0
Pathanamthitta,24-11-2020,197,100,2072,0
Pathanamthitta,25-11-2020,287,170,2189,0
Pathanamthitta,26-11-2020,207,168,2228,0
Pathanamthitta,27-11-2020,159,127,2258,2
Pathanamthitta,28-11-2020,141,146,2253,0
Pathanamthitta,29-11-2020,244,162,2335,0
Pathanamthitta,30-11-2020,91,143,2283,0
Pathanamthitta,01-12-2020,283,232,2334,0
Pathanamthitta,02-12-2020,299,193,2440,0
Pathanamthitta,03-12-2020,317,169,2588,0
Pathanamthitta,04-12-2020,163,130,2621,0
Pathanamthitta,05-12-2020,208,268,2560,1
Pathanamthitta,06-12-2020,197,172,2585,0
Pathanamthitta,07-12-2020,121,171,2535,0
Pathanamthitta,08-12-2020,238,159,2614,0
Pathanamthitta,09-12-2020,254,182,2678,8
Pathanamthitta,10-12-2020,200,183,2695,0
Pathanamthitta,11-12-2020,379,150,2924,0
Pathanamthitta,12-12-2020,333,204,3052,1
Pathanamthitta,13-12-2020,229,198,3081,2
Pathanamthitta,14-12-2020,133,213,3001,0
Pathanamthitta,15-12-2020,404,188,3216,1
Pathanamthitta,16-12-2020,443,226,3431,2
Pathanamthitta,17-12-2020,432,184,3672,7
Pathanamthitta,18-12-2020,404,190,3886,0
Pathanamthitta,19-12-2020,375,185,4074,1
Pathanamthitta,20-12-2020,360,182,4251,1
Pathanamthitta,21-12-2020,112,250,4113,0
Pathanamthitta,22-12-2020,546,251,4407,1
Pathanamthitta,23-12-2020,406,201,4611,1
Pathanamthitta,24-12-2020,405,228,4787,1
Pathanamthitta,25-12-2020,543,240,5089,1
Pathanamthitta,26-12-2020,177,268,4997,1
Pathanamthitta,27-12-2020,389,148,5237,1
Pathanamthitta,28-12-2020,91,203,5125,0
Pathanamthitta,29-12-2020,561,242,5444,0
Pathanamthitta,30-12-2020,714,243,5912,3
Pathanamthitta,31-12-2020,512,421,5999,4
Pathanamthitta,01-01-2021,493,255,6237,0
Pathanamthitta,02-01-2021,452,273,6413,3
Pathanamthitta,03-01-2021,385,199,6598,0
Pathanamthitta,04-01-2021,110,400,6308,0
Pathanamthitta,05-01-2021,665,327,6642,3
Pathanamthitta,06-01-2021,666,173,7133,1
Pathanamthitta,07-01-2021,514,545,7101,1
Pathanamthitta,08-01-2021,433,728,6806,0
Pathanamthitta,09-01-2021,470,294,6982,0
Pathanamthitta,10-01-2021,447,327,7102,0
Pathanamthitta,11-01-2021,131,281,6951,1
Pathanamthitta,12-01-2021,482,320,7113,0
Pathanamthitta,13-01-2021,448,336,7223,1
Pathanamthitta,14-01-2021,579,317,7484,1
Pathanamthitta,15-01-2021,443,405,7521,0
Pathanamthitta,16-01-2021,487,256,7750,2
Pathanamthitta,17-01-2021,427,437,7735,5
Pathanamthitta,18-01-2021,123,333,7523,2
Pathanamthitta,19-01-2021,512,1034,7001,0
Pathanamthitta,20-01-2021,654,1041,6614,0
Pathanamthitta,21-01-2021,534,798,6350,0
Pathanamthitta,22-01-2021,624,595,6379,0
Pathanamthitta,23-01-2021,557,328,6606,2
Pathanamthitta,24-01-2021,458,224,6838,2
Pathanamthitta,25-01-2021,117,253,6699,2
Pathanamthitta,26-01-2021,552,806,6445,0
Pathanamthitta,27-01-2021,397,705,6133,4
Pathanamthitta,28-01-2021,452,529,6056,0
Pathanamthitta,29-01-2021,447,418,6084,1
Pathanamthitta,30-01-2021,556,297,6343,0
Pathanamthitta,31-01-2021,496,402,6434,3
Pathanamthitta,01-02-2021,184,266,6351,1
Pathanamthitta,02-02-2021,524,787,6088,0
Pathanamthitta,03-02-2021,597,234,6449,2
Pathanamthitta,04-02-2021,569,574,6444,0
Pathanamthitta,05-02-2021,521,467,6498,0
Pathanamthitta,06-02-2021,496,400,6594,0
Pathanamthitta,07-02-2021,570,224,6940,0
Pathanamthitta,08-02-2021,244,443,6740,1
Pathanamthitta,09-02-2021,496,423,6813,0
Pathanamthitta,10-02-2021,571,417,6966,1
Pathanamthitta,11-02-2021,694,452,7208,0
Pathanamthitta,12-02-2021,542,568,7182,0
Pathanamthitta,13-02-2021,480,532,7129,1
Pathanamthitta,14-02-2021,465,257,7334,3
Pathanamthitta,15-02-2021,107,482,6959,0
Pathanamthitta,16-02-2021,524,589,6894,0
Pathanamthitta,17-02-2021,546,121,7319,0
Pathanamthitta,18-02-2021,492,851,6959,1
Pathanamthitta,19-02-2021,412,566,6805,0
Pathanamthitta,20-02-2021,317,550,6571,1
Pathanamthitta,21-02-2021,391,299,6662,1
Pathanamthitta,22-02-2021,97,488,6270,1
Pathanamthitta,23-02-2021,430,581,6117,2
Pathanamthitta,24-02-2021,512,692,5936,1
Pathanamthitta,25-02-2021,289,482,5742,1
Pathanamthitta,26-02-2021,333,512,5559,4
Pathanamthitta,27-02-2021,270,468,5360,1
Pathanamthitta,28-02-2021,266,578,5048,0
Pathanamthitta,01-03-2021,62,488,4621,1
Pathanamthitta,02-03-2021,238,515,4343,1
Pathanamthitta,03-03-2021,206,361,4188,0
Pathanamthitta,04-03-2021,126,320,3994,0
Pathanamthitta,05-03-2021,183,388,3789,0
Pathanamthitta,06-03-2021,222,111,3900,0
Pathanamthitta,07-03-2021,115,419,3595,1
Pathanamthitta,08-03-2021,48,131,3512,0
Pathanamthitta,09-03-2021,198,512,3198,0
Pathanamthitta,10-03-2021,233,362,3069,0
Pathanamthitta,11-03-2021,206,295,2980,0
Pathanamthitta,12-03-2021,76,243,2812,1
Pathanamthitta,13-03-2021,70,82,2800,0
Pathanamthitta,14-03-2021,137,230,2705,2
Pathanamthitta,15-03-2021,42,182,2564,1
Pathanamthitta,16-03-2021,126,141,2548,1
Pathanamthitta,17-03-2021,156,180,2524,0
Pathanamthitta,18-03-2021,148,206,2466,0
Pathanamthitta,19-03-2021,137,120,2482,1
Pathanamthitta,20-03-2021,62,71,2470,3
Pathanamthitta,21-03-2021,115,177,2408,0
Pathanamthitta,22-03-2021,46,132,2322,0
Pathanamthitta,23-03-2021,101,206,2217,0
Pathanamthitta,24-03-2021,117,113,2221,0
Pathanamthitta,25-03-2021,101,104,2218,0
Pathanamthitta,26-03-2021,87,114,2190,1
Pathanamthitta,27-03-2021,80,58,2212,0
Pathanamthitta,28-03-2021,82,139,2155,0
Pathanamthitta,29-03-2021,60,136,2078,1
Pathanamthitta,30-03-2021,62,146,1993,1
Pathanamthitta,31-03-2021,104,124,1973,0
Pathanamthitta,01-04-2021,127,55,2041,4
Pathanamthitta,02-04-2021,111,116,2036,0
Pathanamthitta,03-04-2021,72,63,2045,0
Pathanamthitta,04-04-2021,74,126,1993,0
Pathanamthitta,05-04-2021,45,108,1930,0
Pathanamthitta,06-04-2021,182,108,2004,0
Pathanamthitta,07-04-2021,111,70,2045,0
Pathanamthitta,08-04-2021,147,82,2108,2
Pathanamthitta,09-04-2021,259,74,2293,0
Pathanamthitta,10-04-2021,256,51,2498,0
Pathanamthitta,11-04-2021,246,64,2680,0
Pathanamthitta,12-04-2021,148,68,2760,0
Pathanamthitta,13-04-2021,312,132,2940,0
Pathanamthitta,14-04-2021,373,194,3118,1
Pathanamthitta,15-04-2021,395,61,3450,2
Pathanamthitta,16-04-2021,261,156,3555,0
Pathanamthitta,17-04-2021,664,47,4170,2
Pathanamthitta,18-04-2021,673,165,4678,0
Pathanamthitta,19-04-2021,390,87,4981,0
Pathanamthitta,20-04-2021,459,158,5281,1
Pathanamthitta,21-04-2021,821,449,5653,0
Pathanamthitta,22-04-2021,1246,182,6717,0
Pathanamthitta,23-04-2021,1171,153,7735,0
Pathanamthitta,24-04-2021,933,278,8389,1
Pathanamthitta,25-04-2021,871,303,8956,1
Pathanamthitta,26-04-2021,457,414,8998,1
Pathanamthitta,27-04-2021,1163,253,9907,1
Pathanamthitta,28-04-2021,1202,688,10421,0
Pathanamthitta,29-04-2021,1245,611,11052,3
Pathanamthitta,30-04-2021,1225,459,11817,1
Pathanamthitta,01-05-2021,1065,436,12446,0
Pathanamthitta,02-05-2021,1082,828,12700,0
Pathanamthitta,03-05-2021,428,1015,12113,0
Pathanamthitta,04-05-2021,1093,751,12455,0
Pathanamthitta,05-05-2021,1282,565,13172,0
Pathanamthitta,06-05-2021,1341,903,13605,5
Pathanamthitta,07-05-2021,1191,860,13936,0
Pathanamthitta,08-05-2021,1180,478,14626,12
Pathanamthitta,09-05-2021,939,933,14631,1
Pathanamthitta,10-05-2021,450,431,14647,3
Pathanamthitta,11-05-2021,1224,953,14918,0
Pathanamthitta,12-05-2021,1339,1264,14993,0
Pathanamthitta,13-05-2021,1301,1166,15114,14
Pathanamthitta,14-05-2021,1204,117,16198,3
Pathanamthitta,15-05-2021,1119,976,16340,1
Pathanamthitta,16-05-2021,798,315,16816,7
Pathanamthitta,17-05-2021,490,349,16957,0
Pathanamthitta,18-05-2021,1149,270,17824,11
Pathanamthitta,19-05-2021,1108,1051,17880,1
Pathanamthitta,20-05-2021,991,1623,17225,22
Pathanamthitta,21-05-2021,878,1660,16443,0
Kollam,27-03-2020,1,0,1,0
Kollam,28-03-2020,1,0,2,0
Kollam,31-03-2020,1,0,3,0
Kollam,02-04-2020,2,0,5,0
Kollam,04-04-2020,1,0,6,0
Kollam,06-04-2020,1,1,6,0
Kollam,07-04-2020,1,0,7,0
Kollam,08-04-2020,0,1,6,0
Kollam,09-04-2020,1,0,7,0
Kollam,14-04-2020,0,1,6,0
Kollam,15-04-2020,0,1,5,0
Kollam,21-04-2020,1,0,6,0
Kollam,23-04-2020,1,0,7,0
Kollam,24-04-2020,0,1,6,0
Kollam,25-04-2020,3,0,9,0
Kollam,29-04-2020,6,0,15,0
Kollam,30-04-2020,0,3,12,0
Kollam,04-05-2020,0,9,3,0
Kollam,13-05-2020,0,1,2,0
Kollam,14-05-2020,0,2,0,0
Kollam,15-05-2020,1,0,1,0
Kollam,17-05-2020,1,0,2,0
Kollam,18-05-2020,5,0,7,0
Kollam,21-05-2020,2,0,9,0
Kollam,22-05-2020,1,0,10,0
Kollam,23-05-2020,3,1,12,0
Kollam,24-05-2020,3,0,15,0
Kollam,25-05-2020,2,2,15,0
Kollam,26-05-2020,4,0,19,0
Kollam,27-05-2020,4,0,23,0
Kollam,28-05-2020,1,0,24,0
Kollam,29-05-2020,2,0,26,0
Kollam,30-05-2020,4,0,30,0
Kollam,31-05-2020,6,0,36,0
Kollam,01-06-2020,5,0,41,0
Kollam,02-06-2020,8,0,49,0
Kollam,03-06-2020,5,2,52,0
Kollam,04-06-2020,11,0,62,1
Kollam,05-06-2020,2,0,64,0
Kollam,06-06-2020,19,2,81,0
Kollam,07-06-2020,9,3,87,0
Kollam,08-06-2020,5,0,92,0
Kollam,09-06-2020,5,3,94,0
Kollam,10-06-2020,4,4,94,0
Kollam,11-06-2020,8,2,100,0
Kollam,12-06-2020,4,7,97,0
Kollam,14-06-2020,1,0,98,0
Kollam,15-06-2020,4,11,91,0
Kollam,16-06-2020,4,1,94,0
Kollam,17-06-2020,14,4,104,0
Kollam,18-06-2020,13,8,109,0
Kollam,19-06-2020,17,14,112,0
Kollam,20-06-2020,24,2,134,0
Kollam,21-06-2020,13,0,147,0
Kollam,22-06-2020,13,0,160,0
Kollam,23-06-2020,4,4,159,1
Kollam,24-06-2020,18,1,176,0
Kollam,25-06-2020,13,0,189,0
Kollam,26-06-2020,16,10,195,0
Kollam,27-06-2020,12,15,192,0
Kollam,28-06-2020,10,0,202,0
Kollam,29-06-2020,11,19,194,0
Kollam,30-06-2020,12,0,206,0
Kollam,01-07-2020,3,21,188,0
Kollam,02-07-2020,9,0,197,0
Kollam,03-07-2020,23,0,220,0
Kollam,04-07-2020,16,41,195,0
Kollam,05-07-2020,10,31,174,0
Kollam,06-07-2020,11,10,175,0
Kollam,07-07-2020,11,6,180,0
Kollam,08-07-2020,8,23,165,0
Kollam,09-07-2020,10,9,166,0
Kollam,10-07-2020,28,0,194,0
Kollam,11-07-2020,18,26,186,0
Kollam,12-07-2020,5,0,191,0
Kollam,13-07-2020,33,10,213,1
Kollam,14-07-2020,23,4,232,0
Kollam,15-07-2020,11,9,234,0
Kollam,16-07-2020,42,17,259,0
Kollam,17-07-2020,47,8,298,0
Kollam,18-07-2020,53,1,350,0
Kollam,19-07-2020,75,4,421,0
Kollam,20-07-2020,79,1,499,0
Kollam,21-07-2020,85,11,573,0
Kollam,22-07-2020,133,13,692,0
Kollam,23-07-2020,106,31,766,1
Kollam,24-07-2020,133,54,845,0
Kollam,25-07-2020,80,50,875,0
Kollam,26-07-2020,74,70,879,0
Kollam,27-07-2020,22,57,844,0
Kollam,28-07-2020,95,70,869,0
Kollam,29-07-2020,84,146,807,0
Kollam,30-07-2020,22,83,746,0
Kollam,31-07-2020,53,94,704,1
Kollam,01-08-2020,35,53,685,1
Kollam,02-08-2020,69,168,586,0
Kollam,03-08-2020,57,40,603,0
Kollam,04-08-2020,30,36,597,0
Kollam,05-08-2020,30,49,577,1
Kollam,06-08-2020,31,49,559,0
